"","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","sample_24","sample_25","sample_26","sample_27","sample_28","sample_29","sample_30","sample_31","sample_32","sample_33","sample_34","sample_35","sample_36","sample_37","sample_38","sample_39","sample_40","sample_41","sample_42","sample_43","sample_44","sample_45","sample_46","sample_47","sample_48","sample_49","sample_50","sample_51","sample_52","sample_53","sample_54","sample_55","sample_56","sample_57","sample_58","sample_59"
"gene_10",0.00501878553645673,0.0145885146446156,0.000885590847957424,0.000483994380026533,0.0432614621750819,0.0310243850708595,0.0493630089642418,0.000941972383109096,0.0300877868304153,0.0107046826953055,0.133690102964577,0.00143264289397993,0.0194948184328177,0.000194484979387835,0.0066974022938812,0.000874188811051242,0.000123994302314245,3.11661676811169e-06,0.00943905431707693,0.0201155995316728,0.00994056530268132,0.000215214677829387,4.90782210089824e-06,0.000548574020054029,0.00583104254290027,0.00049847575911186,0.00494281531217304,0.0173199911852918,0.000388660631748758,0.0126775123687362,0.00020911611136308,0.0313984106704492,0.00803283656018406,0.0114204073011982,0.00508888519361328,0.00601311379373396,0.00227596885489224,0.00334800525580532,0.000619412357937912,0.0143491640124223,0.000309962595940833,0.00357506816625195,0.00304486380879977,0.00183035652661024,0.0184507548103958,0.0558620304530388,0.0244533076690386,0.00090851673974963,0.0097756032009914,0.0044166845875465,0.0261174444132811,0.0109531277802897,0.00300614446314867,0.0011188036275935,0.00214917804757774,0.0133963303773282,0.00959809961351571,1.35928005065738e-05,0.0411971502738365,0.0355220771308409
"gene_11",0.00277396569835326,0.000903398932968738,0.00151656651009113,0.00530868002827113,0.00500439653378634,0.00485009829552324,0.0015087367513719,1.34876693440375e-05,0.010395880237652,0.0208835092777151,0.00231230121075306,0.013510960962302,0.0180812119957028,0.00276554772665381,0.0104760370315107,0.0135209718774572,0.0261509069163233,0.00129745242200976,0.00196123344784603,0.0226825383793158,0.0158041048429125,0.0133840390792578,0.0306002712254301,0.000177253873035854,0.00504338043658343,0.0128745572653367,0.0203507865560707,0.0201109853912457,0.00979754023481955,1.88996569595905e-06,0.0723619693969256,0.0442020766054744,0.00674807709578261,0.000459246543727925,0.00713898351690365,0.00125905622636074,0.00139136807027232,9.60917044652305e-05,0.00858454521470926,0.00630900680054291,0.00360383870698676,0.0139888851716682,0.00110212917230887,0.00503109132311093,0.00106169078401786,0.0477501804356282,0.00107337099032728,0.0391529725052691,0.00244016240180429,0.0636865047952174,0.00119566419540198,0.00711725612876572,0.0114104314128144,9.60016449335688e-05,0.0094170731433203,0.077251638809695,0.00059595033241166,0.0297917570802351,0.00272638444667896,0.00153212103458225
"gene_12",0.0026701787790478,0.00231908431468912,0.00432728395951049,0.0145199409594812,0.0109569478791197,0.000601011142346528,0.0260974238963221,0.0300550738063538,0.000437577865535109,0.0100131734242078,0.0168179741447749,0.0366700149046395,0.000435607715101702,0.00213619898648688,0.00506956315353481,0.01006737162644,0.00278992702047714,0.00318151084920096,0.00560240421868763,0.000101163761995905,0.00384927534005066,0.000293586818112781,0.00450749373161304,0.00164509120439152,0.00128757829711189,0.00202266418410826,0.00516014894323465,0.0483951110233004,0.00929500973840058,0.000506751226580073,0.0460195496039689,0.00100216958557238,0.000259044684030733,0.00462119284414687,0.00891026680147964,0.0196772482590403,0.00216268784998237,0.000633019360970681,0.00260900150603531,0.0252228434319328,0.000815541660212678,0.00556903523688857,0.000885750811223336,0.0609437054864347,0.00994690724438897,0.0325197182753313,0.000971877677142717,0.035118995863447,0.0126325938514326,0.0752619595121484,0.00457268862130099,0.0221565526229857,9.68633446172043e-05,0.0168741833194494,0.0359406106945072,0.00257344370517115,0.0352206448806812,0.00553223058927191,0.00283822734561321,0.000853067666487779
"gene_13",0.0209196443367326,0.0013166783361277,0.0142327687753408,0.0162588703810104,0.00387631189590578,0.00249463375497839,0.000977725191455259,0.00437585526152402,0.0069234252906883,0.00136068257987284,0.00223364740405337,0.0379833353680591,0.00113452950678059,0.00205658270193056,0.0173949095987394,0.0243911097752852,0.000434834956945308,0.00275973154288639,0.0122672757175824,0.0370307453051659,0.000372914850351856,0.000437196769311653,0.00124445283698737,0.0438156039511072,0.0020100028769466,0.00977243026380684,0.0300125120910357,0.0273392505870644,0.0295122909051082,0.0416363280751223,0.0203306079332163,0.000791919811814297,0.00598638151161009,0.0348246757562406,0.00336216400332715,0.0229429431848271,0.00237772265128613,0.00449872501533568,0.000769606985481582,0.00805443456912254,0.0020203444421892,0.000976082999289941,0.000457313708913495,0.00637187601716645,0.00934416813793827,0.000182354452591183,0.000424208702704298,0.0219698070655776,0.0218291252697098,0.0136838378607662,0.00141033799162594,0.00309994108815556,0.00112652368323522,0.0110037398400876,0.00018543422335536,0.0102118802116273,0.00352500382192483,0.000192173146061013,0.00788825673051201,0.00639178965000555
"gene_14",0.00743938039404357,0.00148794737091591,0.0279246815188114,0.00116995034719125,0.0157157363456428,0.0396778805435263,0.0114461148826154,0.0240242609010833,0.0138504103240016,0.0108487566342741,0.00568132135299323,0.0204475154037073,0.000949658411756823,0.00397973870684974,0.00570762879923709,0.00147958609427988,0.000806176958801555,0.000253589928940639,0.0038650533737764,0.0169536449388662,0.00706816489061193,0.0238538988289518,0.00200398311069803,0.112977685177654,0.0138179856932039,0.0114175412987355,0.182026293653792,0.000462676399604139,0.133396931411914,0.00635988704362832,0.00783341780562084,0.000414102737597774,0.000926394125070639,0.00380724761758411,0.00131967339738242,0.0242702366016652,0.29717054100646,0.00420175950098455,0.0118273716174154,0.000232415037357336,0.0334628171436377,0.0279960706170392,0.000539742520524283,0.0133734597843239,0.00321815091593827,0.00958224939144948,0.00109586201125086,0.00443819844401759,0.093827124115756,0.0239581839080197,0.0216466741712968,0.0257095178764192,0.00392153085571217,0.0174642628984133,0.000509575232661118,0.00316488523413151,0.0123228136837803,4.33116024956998e-05,0.00547164702146869,0.000906358825428733
"gene_15",0.000383381839503174,0.00753379174169389,0.000299367843227606,0.0151753516146325,0.00450890888330809,0.00269139769056468,9.4395432156851e-06,0.0471898125588927,0.00930400876484775,0.00873573509189351,0.0195074469085319,0.0265703613957265,0.0433315953172858,0.0292059578392168,0.0372654523777839,0.000797357682087239,0.00454325307418658,0.0167707511962667,0.0077205981359481,0.014529155248101,0.000831630590190631,0.0092424175723098,6.8551854478744e-06,1.78899046934096e-05,0.0649879404021306,0.00325676948390409,0.000173925011676279,0.0032587746044435,0.0298721656155134,0.0055151482244712,0.0021849365095438,0.00374062568587978,0.0328103071427894,0.00586004840561071,0.00553842306793302,0.00359847647806888,0.00347220622665443,0.0526934118925941,0.0359288854006576,0.00167569001881444,0.00390727442268066,0.00232430778004285,0.026894092242607,5.26850336645066e-05,3.21755431096976e-06,1.57699263059967e-06,0.000117308450669044,0.00718703122662744,0.00917199387123468,0.00389792480306614,0.000246767856820654,0.00415055719946921,0.00962137622970336,0.00967658077662745,0.012112487196653,0.0176271255659465,0.00872428135804616,0.0160060901640567,0.00348797941517194,0.00505301479709638
"gene_16",0.000401024799756375,0.00372538762039221,0.0343262380990973,0.00282521534330408,0.00716554783456208,0.417415433369908,0.0122271832612969,0.000663266203902412,0.000871989679943418,0.000263622970814651,0.00377127085749636,0.0199505121487396,0.0209385209092603,0.00350841542821662,0.00226016546713785,0.00202930080234094,0.00272022220444465,0.0188035870253645,0.0251289254382357,0.122218924537391,0.00102369404325885,0.0607454436371278,0.00741507165415477,0.0127491643844712,2.63233024962206e-05,0.0105607410950724,0.137015611329969,0.0289602291919077,0.00152488029449903,0.00606498656415878,0.033159268496218,0.00229471899854854,0.0376776180477008,0.0521130237582486,0.00581282143117875,0.0374448885572374,0.000181055347470324,0.0265038782212363,0.00786778621995346,0.00448059722768007,0.0892607086701609,0.00698361674651062,1.19650573111453e-06,0.0068736790170727,0.00141909975470904,0.00907783604321217,0.00674767597187178,0.00073888105842734,0.00120504030519171,0.000809677523050707,0.0195646464514717,0.00791569702505088,0.00227279234886781,0.00870119360199005,0.0522015371349629,0.00605695969744411,0.000410230388037733,0.150796392033591,0.00204001646087833,0.0296147127950983
"gene_17",0.0123362162874742,0.016060918142582,0.0053836498407355,0.000314467405293536,0.0103922196747729,0.0152761988210944,0.0089229397013502,0.00534828572980889,0.0291613056268332,0.179575097720158,0.0412760912608345,0.0112005316845011,0.0156143065769337,0.00733761948029588,0.00455361517231386,0.00385144879174445,0.0183022764141723,0.00518911023671198,0.00861397929578276,0.0287723398689328,0.349902387167422,0.000370488174365328,0.00980296804552387,2.49531531012596e-06,0.0209491562351256,0.00522405539201358,0.00796394618944621,0.0401798059424991,0.00776884455059693,2.96988660000869e-05,0.000257833762234297,0.0194629281179918,0.0285929257583977,0.000805750336272066,0.0159606763183815,0.00681055998636969,0.0129432233749604,0.00675070219976191,0.00569887461053164,0.0636841368991553,0.00384820357268991,0.0148224555909772,0.00657007969494664,5.12715549947111e-05,0.0385343087449512,0.0257139438929119,0.0176387012193142,2.29664727018758e-05,0.0434004692827733,0.00198496476787534,0.00959561340597848,0.161323004530691,0.0214918363965784,0.00182189629969563,0.00248475558137961,0.000349339315798714,0.019014391439058,0.0219700683585692,0.000467927727853909,0.00633205771107271
"gene_18",0.00062205516790061,2.50509957737834e-06,0.00484312553261235,0.00133463156441319,0.0290560720314824,2.21613515185129e-05,0.00683472769480635,0.00101111573179595,0.000356093848240542,0.0147017375863949,0.00309776679335578,0.00205241022376061,0.0113490159340776,0.0407015465517619,0.00853432402831151,0.00250772512150304,7.64447255757322e-05,0.00930669870518894,3.87713434136098e-05,0.00947262689624441,0.00171349189920045,0.0014088927441828,0.0271582054888018,0.0271908487381253,0.00840693517157912,0.0215865988494439,0.00174481497295074,0.0111525654431682,0.00861084095226267,0.00400103567066151,0.00974599373063541,6.75988754864296e-05,0.00592487932562605,0.0786739039570151,0.042623198626229,0.0367771438945785,0.0145024433812834,0.000316494594687066,0.00392617921549384,0.00020232367274149,0.00075698879451184,0.00498767399445028,1.00275039000012e-05,0.0137849886856454,0.000114366962040307,0.0159990003808582,0.0324959631707873,0.0242965615053154,0.0170160423534514,0.0197717452488848,0.00354263085348429,0.00738230938773492,0.000534060936219403,0.000216477871978803,0.0132850585929222,0.0234560376420155,0.00735272889080084,0.0100624759618462,0.00540989476175107,0.00208024082649461
"gene_19",0.0250362724229267,0.000684208074782196,0.0194295747798298,0.047104933013899,0.0248673649655796,0.00821091269783048,0.000519612774149194,0.0454610765306614,0.000826134659979371,0.00117787292659957,0.00129868379031498,0.00441751893112989,0.0256048597575169,0.000268983575268456,0.000951553875901797,0.00609649638502266,0.00055205016309869,0.000118717148682717,9.43549881392682e-05,0.00258371572759718,0.0389357659489651,0.0359041255319722,1.09655640974787e-06,0.00046778536078745,0.0347586407902823,0.0164383781729221,0.00363649633076025,0.00482754677944391,0.0397282861728334,0.064251684832823,0.0290619609778692,0.0298576309952843,0.00352409785266436,0.00137124825056188,0.00379509383789111,0.0289246658434859,0.000290553196047004,0.00756166566457199,0.00910109562250936,0.0386868492037199,0.00753282371600463,0.0147902025118317,0.00426626386869971,0.0106038264507667,0.00231308361360678,0.000471621239858351,0.0126522085288057,0.0685263496084137,6.27338045574805e-05,0.00307426465179167,0.0586236662072875,0.065400930690711,4.20869849544696e-07,0.00592539371777651,0.000272944453356019,0.00299846232670497,0.00475028163988542,0.0136862075605267,3.34428283183774e-07,0.000446793270156783
"gene_20",0.00681456528035146,0.0114517410371129,0.00371733323082215,0.00219650281545767,0.000343471654456689,1.03462069300632e-05,0.00986676217653494,0.000763938198060816,0.00704101981250093,0.00325964415792199,0.0194709871343608,0.0131780497039566,0.0133220566250801,1.94963126878754e-05,0.0772517786493278,0.000154250869391822,0.00488937131777655,0.0594602779402187,0.000447886956126596,0.00416322332094935,0.0005348940212715,0.000257793073376272,0.0287101361622728,0.0186776552283425,0.00241587996471092,0.000182606102656896,0.0210636658377378,0.00172934121512259,0.0133255516126022,0.00743280346253505,0.000907996968607562,0.000194616604211433,0.0183089544394273,0.00211541558405172,0.00309075906125026,0.00936373962598365,0.0571389502706236,0.173437678760513,0.0244882981698283,0.0165622903525133,7.48906349162635e-05,0.000559442654331142,0.0331350923718145,0.00191134040639149,0.0372379725532402,0.00694297115728222,0.0379988709138502,0.000475637074243064,0.0148089188721598,0.0437985879628039,0.00667831123366923,0.0307012989507655,0.000132136364433679,0.00376095753408567,0.000538052602528353,0.00651957592497439,0.00148177980818561,0.0151915990225796,0.0239227389155308,0.00413274633063082
"gene_21",0.0106115788814957,0.0172153846521547,0.00831740222063706,0.00583377188265055,0.000537244448027903,0.0217122118236579,9.74949515750135e-08,0.00803824170489135,0.0064315825546056,0.00165368032103394,0.00426545841046473,0.00420369807395629,0.000705013760172422,7.19391937846055e-07,0.000180084071539184,0.00890421901506814,0.0270245806578766,0.00149652799377285,0.00675848724385533,0.000369987927688709,0.000264173193396161,0.00434306710272745,0.00322420356869777,0.022665895219549,0.0161489588506558,0.00022554987053847,0.0195896435432011,0.00233531155378733,0.0119607100502553,0.00647663399166153,0.00943707997401238,0.0276092190077482,0.00215328058835753,0.00297810840029326,0.0383220849147915,0.00819394949741686,0.0376998118906213,0.0132168544701519,0.0210531576886679,0.0452805087675518,0.00132781673633519,0.00106535283011941,0.0144517917676663,0.0213045418629931,0.0113958376083655,0.00283213327173994,0.000475614927621322,0.0171111836803061,0.00018573299705499,0.00240320980235064,0.0408750049075889,0.00118125723017044,0.00193068969930511,0.0339535010602601,0.00273103813840764,0.0545357372352497,0.00119090830126065,0.0899994053665256,0.00495623061659954,0.00333212503783094
"gene_22",0.00779237478322139,0.0131606528768328,0.0154737797778878,0.0120610376623199,0.000163746388804484,0.00227390837217338,0.00117933123821774,0.0277354340979903,0.00168042129955269,0.002039080277278,0.00228482797694806,0.0130754352084418,0.0227495180770253,0.0174358469251699,0.00371926428664145,0.0114150937034975,0.0150922885089611,0.0107673721837255,0.000880153592269095,4.09813930450681e-07,0.0193266084499466,0.00619829362332278,0.0235931589797174,0.000499743446452054,0.0017336452548759,0.0118281345279982,0.0753404734325975,0.0190248897751876,0.0191239792095654,0.00140078992967234,0.00134362982467388,1.37931310904714e-05,0.000904401131223852,0.0151791635708263,0.0349014899752544,0.00820488835919403,1.49818867470023e-05,0.00267926135601388,0.00134774015493143,0.00194680677213927,0.00927357880232341,0.0175840051345046,0.000133970400399619,0.000616797831473494,0.0352621806764771,0.00134377561226492,0.000179388953964284,0.00692448138713704,0.000425191904181148,0.000519066111383102,0.0177451795403953,0.00069548358067683,0.0081125426023177,0.0242724904229255,5.12197083115695e-05,0.0141147205633562,0.00610283740706142,0.0208573311462968,0.0238165086094468,0.0280198923106777
"gene_23",0.00849733517632549,0.00247829463577967,0.00735784617232701,0.00164650777823353,8.26920317625731e-05,0.000290115698796847,0.00147566434746672,0.0144127897093292,0.0121186845087327,0.0200447745492137,0.0250882967974744,3.22038446034754e-06,0.020424976193742,0.0191933019910394,0.00925403354414752,0.014349950507006,6.30919327069039e-05,0.0117496555488632,0.00665854224727076,0.0634471797409377,0.00149559356627793,0.000535264401191615,0.0323960148544497,0.0246845899258952,0.0147616371051912,0.0191087808430355,3.86059297495893e-05,1.33151147963709e-06,0.0112102757760667,0.00957448098266393,7.64308199389087e-05,0.0118978452763023,0.0839116199720163,0.00652817877917814,0.0100382543373256,0.00786917933903817,0.000215710060174783,0.0158667808375355,0.00200341323115552,0.0118153202556523,0.012789537872736,0.00796042295433529,0.00259086474055354,0.0122442486718672,0.0185223500423335,0.00807114380746075,0.00984476124069,0.00513198331266524,0.0892506268054,0.000379567332717197,0.0104564928392228,0.220500165833586,0.0484231257922134,0.00208876140524292,0.00239430169366928,0.0184739719402502,0.0210326945666654,0.0105336581529021,7.46741479921122e-05,0.00803867138478167
